 2005     0    36.05     0.00    36.05    16.05     0.00    16.05   -35.00     0.00   -35.00 federal         
 2006     0    35.70     0.00    35.70    15.70     0.00    15.70   -35.00     0.00   -35.00 federal         
 2007     0    35.70     0.00    35.70    15.70     0.00    15.70   -35.00     0.00   -35.00 federal         
 2008     0    35.35     0.00    35.35    15.35     0.00    15.35   -35.00     0.00   -35.00 federal         
 2009     0    35.35     0.00    35.35    15.35     0.00    15.35   -35.00     0.00   -35.00 federal         
 2010     0    35.00     0.00    35.00    15.00     0.00    15.00   -35.00     0.00   -35.00 federal         
 2011     0    35.00     0.00    35.00    15.00     0.00    15.00   -35.00     0.00   -35.00 federal         
 2012     0    35.00     0.00    35.00    15.00     0.00    15.00   -35.00     0.00   -35.00 federal         
 2013     0    40.79     0.00    40.79    24.99     0.00    24.99   -39.60     0.00   -39.60 federal         
 2014     0    40.79     0.00    40.79    24.99     0.00    24.99   -39.60     0.00   -39.60 federal         
 2015     0    40.79     0.00    40.79    24.99     0.00    24.99   -39.60     0.00   -39.60 federal         
 2016     0    40.79     0.00    40.79    24.99     0.00    24.99   -39.60     0.00   -39.60 federal         
 2017     0    40.79     0.00    40.79    24.99     0.00    24.99   -39.60     0.00   -39.60 federal         
 1977     1    68.91     1.55    70.47    24.09     1.30    25.39   -72.54     3.63   -68.91 Alabama         
 1978     1    68.91     1.55    70.47    15.13     1.24    16.37   -72.54     3.63   -68.91 Alabama         
 1979     1    48.72     2.56    51.29    26.65     0.67    27.32   -51.34     2.57   -48.77 Alabama         
 1980     1    48.72     2.56    51.29    26.65     0.67    27.32   -51.34     2.57   -48.77 Alabama         
 1981     1    48.72     2.56    51.29    26.34     0.68    27.02   -51.34     2.57   -48.77 Alabama         
 1982     1    48.72     2.56    51.28    19.49     1.03    20.51   -48.72    -2.56   -51.28 Alabama         
 1983     1    48.72     2.56    51.28    19.49     1.03    20.51   -48.72    -2.56   -51.28 Alabama         
 1984     1    48.72     2.56    51.28    19.49     1.03    20.51   -48.72    -2.56   -51.28 Alabama         
 1985     1    48.72     2.56    51.28    19.49     1.03    20.51   -48.72    -2.56   -51.28 Alabama         
 1986     1    48.72     2.56    51.28    19.49     1.03    20.51   -48.72    -2.56   -51.28 Alabama         
 1987     1    37.29     3.14    40.43    26.59     3.67    30.26   -37.29    -3.14   -40.43 Alabama         
 1988     1    26.98     3.65    30.63    26.98     3.65    30.63   -26.98    -3.65   -30.63 Alabama         
 1989     1    26.98     3.65    30.63    26.98     3.65    30.63   -26.98    -3.65   -30.63 Alabama         
 1990     1    26.98     3.65    30.63    26.98     3.65    30.63   -26.98    -3.65   -30.63 Alabama         
 1991     1    30.86     3.46    34.32    27.81     3.61    31.42   -29.91    -3.50   -33.42 Alabama         
 1992     1    30.86     3.46    34.32    27.81     3.61    31.42   -29.91    -3.50   -33.42 Alabama         
 1993     1    39.59     3.02    42.61    27.76     3.61    31.37   -38.38    -3.08   -41.46 Alabama         
 1994     1    39.59     3.02    42.61    27.76     3.61    31.37   -38.38    -3.08   -41.46 Alabama         
 1995     1    39.59     3.02    42.61    27.76     3.61    31.37   -38.38    -3.08   -41.46 Alabama         
 1996     1    39.59     3.02    42.61    27.76     3.61    31.37   -38.38    -3.08   -41.46 Alabama         
 1997     1    39.59     3.02    42.61    19.60     4.02    23.62   -38.38    -3.08   -41.46 Alabama         
 1998     1    39.59     3.02    42.61    19.60     4.02    23.62   -38.38    -3.08   -41.46 Alabama         
 1999     1    39.59     3.02    42.61    19.60     4.02    23.62   -38.38    -3.08   -41.46 Alabama         
 2000     1    39.59     3.02    42.61    19.60     4.02    23.62   -38.38    -3.08   -41.46 Alabama         
 2001     1    39.08     3.05    42.13    19.60     4.02    23.62   -37.89    -3.11   -40.99 Alabama         
 2002     1    38.57     3.07    41.64    19.61     4.02    23.63   -37.39    -3.13   -40.52 Alabama         
 2003     1    34.91     3.25    38.17    19.64     4.02    23.66   -33.84    -3.31   -37.15 Alabama         
 2004     1    34.91     3.25    38.17    14.55     4.27    18.83   -33.84    -3.31   -37.15 Alabama         
 2005     1    34.91     3.25    38.17    14.55     4.27    18.83   -33.84    -3.31   -37.15 Alabama         
 2006     1    34.55     3.27    37.83    14.20     4.29    18.49   -33.84    -3.31   -37.15 Alabama         
 2007     1    34.55     3.27    37.83    14.20     4.29    18.49   -33.84    -3.31   -37.15 Alabama         
 2008     1    34.20     3.29    37.49    13.84     4.31    18.15   -33.84    -3.31   -37.15 Alabama         
 2009     1    34.20     3.29    37.49    13.84     4.31    18.15   -33.84    -3.31   -37.15 Alabama         
 2010     1    33.84     3.31    37.15    13.49     4.33    17.81   -33.84    -3.31   -37.15 Alabama         
 2011     1    33.84     3.31    37.15    13.49     4.33    17.81   -33.84    -3.31   -37.15 Alabama         
 2012     1    33.84     3.31    37.15    13.49     4.33    17.81   -33.84    -3.31   -37.15 Alabama         
 2013     1    39.59     3.02    42.61    23.36     3.83    27.19   -38.38    -3.08   -41.46 Alabama         
 2014     1    39.59     3.02    42.61    23.36     3.83    27.19   -38.38    -3.08   -41.46 Alabama         
 2015     1    39.59     3.02    42.61    23.36     3.83    27.19   -38.38    -3.08   -41.46 Alabama         
 2016     1    39.59     3.02    42.61    23.36     3.83    27.19   -38.38    -3.08   -41.46 Alabama         
 2017     1    39.59     3.02    42.61    23.36     3.83    27.19   -38.38    -3.08   -41.46 Alabama         
 1977     2    59.85    14.50    74.35    19.93     7.25    27.18   -70.00     0.00   -70.00 Alaska          
 1978     2    59.85    14.50    74.35    11.94     5.80    17.74   -70.00     0.00   -70.00 Alaska          
 1979     2    42.75    14.50    57.25    23.20     5.80    29.00   -50.05     0.00   -50.05 Alaska          
 1980     2    50.01     0.00    50.01    27.21     0.00    27.21   -50.05     0.00   -50.05 Alaska          
 1981     2    50.01     0.00    50.01    26.90     0.00    26.90   -50.05     0.00   -50.05 Alaska          
 1982     2    50.00     0.00    50.00    20.00     0.00    20.00   -50.00     0.00   -50.00 Alaska          
 1983     2    50.00     0.00    50.00    20.00     0.00    20.00   -50.00     0.00   -50.00 Alaska          
 1984     2    50.00     0.00    50.00    20.00     0.00    20.00   -50.00     0.00   -50.00 Alaska          
 1985     2    50.00     0.00    50.00    20.00     0.00    20.00   -50.00     0.00   -50.00 Alaska          
 1986     2    50.00     0.00    50.00    20.00     0.00    20.00   -50.00     0.00   -50.00 Alaska          
 1987     2    38.50     0.00    38.50    28.00     0.00    28.00   -38.50     0.00   -38.50 Alaska          
 1988     2    28.00     0.00    28.00    28.00     0.00    28.00   -28.00     0.00   -28.00 Alaska          
 1989     2    28.00     0.00    28.00    28.00     0.00    28.00   -28.00     0.00   -28.00 Alaska          
 1990     2    28.00     0.00    28.00    28.00     0.00    28.00   -28.00     0.00   -28.00 Alaska          
 1991     2    31.93     0.00    31.93    28.93     0.00    28.93   -31.00     0.00   -31.00 Alaska          
 1992     2    31.93     0.00    31.93    28.93     0.00    28.93   -31.00     0.00   -31.00 Alaska          
 1993     2    40.79     0.00    40.79    29.19     0.00    29.19   -39.60     0.00   -39.60 Alaska          
 1994     2    40.79     0.00    40.79    29.19     0.00    29.19   -39.60     0.00   -39.60 Alaska          
 1995     2    40.79     0.00    40.79    29.19     0.00    29.19   -39.60     0.00   -39.60 Alaska          
 1996     2    40.79     0.00    40.79    29.19     0.00    29.19   -39.60     0.00   -39.60 Alaska          
 1997     2    40.79     0.00    40.79    21.19     0.00    21.19   -39.60     0.00   -39.60 Alaska          
 1998     2    40.79     0.00    40.79    21.19     0.00    21.19   -39.60     0.00   -39.60 Alaska          
 1999     2    40.79     0.00    40.79    21.19     0.00    21.19   -39.60     0.00   -39.60 Alaska          
 2000     2    40.79     0.00    40.79    21.19     0.00    21.19   -39.60     0.00   -39.60 Alaska          
 2001     2    40.27     0.00    40.27    21.17     0.00    21.17   -39.10     0.00   -39.10 Alaska          
 2002     2    39.76     0.00    39.76    21.16     0.00    21.16   -38.60     0.00   -38.60 Alaska          
 2003     2    36.05     0.00    36.05    21.05     0.00    21.05   -35.00     0.00   -35.00 Alaska          
 2004     2    36.05     0.00    36.05    16.05     0.00    16.05   -35.00     0.00   -35.00 Alaska          
 2005     2    36.05     0.00    36.05    16.05     0.00    16.05   -35.00     0.00   -35.00 Alaska          
 2006     2    35.70     0.00    35.70    15.70     0.00    15.70   -35.00     0.00   -35.00 Alaska          
 2007     2    35.70     0.00    35.70    15.70     0.00    15.70   -35.00     0.00   -35.00 Alaska          
 2008     2    35.35     0.00    35.35    15.35     0.00    15.35   -35.00     0.00   -35.00 Alaska          
 2009     2    35.35     0.00    35.35    15.35     0.00    15.35   -35.00     0.00   -35.00 Alaska          
 2010     2    35.00     0.00    35.00    15.00     0.00    15.00   -35.00     0.00   -35.00 Alaska          
 2011     2    35.00     0.00    35.00    15.00     0.00    15.00   -35.00     0.00   -35.00 Alaska          
 2012     2    35.00     0.00    35.00    15.00     0.00    15.00   -35.00     0.00   -35.00 Alaska          
 2013     2    40.79     0.00    40.79    24.99     0.00    24.99   -39.60     0.00   -39.60 Alaska          
 2014     2    40.79     0.00    40.79    24.99     0.00    24.99   -39.60     0.00   -39.60 Alaska          
 2015     2    40.79     0.00    40.79    24.99     0.00    24.99   -39.60     0.00   -39.60 Alaska          
 2016     2    40.79     0.00    40.79    24.99     0.00    24.99   -39.60     0.00   -39.60 Alaska          
 2017     2    40.79     0.00    40.79    24.99     0.00    24.99   -39.60     0.00   -39.60 Alaska          
 1977     3    68.22     2.54    70.76    23.52     2.12    25.64   -68.22    -2.54   -70.76 Arizona         
 1978     3    68.22     2.54    70.76    14.58     2.03    16.61   -68.22    -2.54   -70.76 Arizona         
 1979     3    47.92     4.17    52.09    26.37     1.09    27.46   -47.97    -4.16   -52.13 Arizona         
 1980     3    47.92     4.17    52.09    26.37     1.09    27.46   -47.97    -4.16   -52.13 Arizona         
 1981     3    47.92     4.17    52.09    26.05     1.12    27.17   -47.97    -4.16   -52.13 Arizona         
 1982     3    47.92     4.17    52.08    19.17     1.67    20.83   -47.92    -4.17   -52.08 Arizona         
 1983     3    47.92     4.17    52.08    19.17     1.67    20.83   -47.92    -4.17   -52.08 Arizona         
 1984     3    47.92     4.17    52.08    19.17     1.67    20.83   -47.92    -4.17   -52.08 Arizona         
 1985     3    47.92     4.17    52.08    19.17     1.67    20.83   -47.92    -4.17   -52.08 Arizona         
 1986     3    47.92     4.17    52.08    19.17     1.67    20.83   -47.92    -4.17   -52.08 Arizona         
 1987     3    36.55     5.08    41.62    25.71     5.94    31.66   -36.55    -5.08   -41.62 Arizona         
 1988     3    26.35     5.89    32.24    26.35     5.89    32.24   -26.35    -5.89   -32.24 Arizona         
 1989     3    26.35     5.89    32.24    26.35     5.89    32.24   -26.35    -5.89   -32.24 Arizona         
 1990     3    26.04     7.00    33.04    26.04     7.00    33.04   -26.04    -7.00   -33.04 Arizona         
 1991     3    29.84     6.74    36.58    26.84     6.74    33.58   -28.97    -6.54   -35.51 Arizona         
 1992     3    29.84     6.74    36.58    26.84     6.74    33.58   -28.97    -6.54   -35.51 Arizona         
 1993     3    38.12     6.74    44.86    26.52     6.74    33.26   -37.01    -6.54   -43.55 Arizona         
 1994     3    38.15     6.65    44.80    26.55     6.65    33.20   -37.04    -6.45   -43.50 Arizona         
 1995     3    38.62     5.46    44.09    27.02     5.46    32.49   -37.50    -5.30   -42.80 Arizona         
 1996     3    38.62     5.46    44.09    27.02     5.46    32.49   -37.50    -5.30   -42.80 Arizona         
 1997     3    38.78     5.06    43.85    19.18     5.06    24.25   -37.65    -4.92   -42.57 Arizona         
 1998     3    38.81     5.00    43.81    19.21     5.00    24.21   -37.68    -4.85   -42.53 Arizona         
 1999     3    38.83     4.94    43.77    19.23     4.94    24.17   -37.70    -4.80   -42.50 Arizona         
 2000     3    38.83     4.94    43.77    19.23     4.94    24.17   -37.70    -4.80   -42.50 Arizona         
 2001     3    38.34     4.94    43.28    19.24     4.94    24.18   -37.22    -4.80   -42.02 Arizona         
 2002     3    37.85     4.94    42.79    19.25     4.94    24.19   -36.75    -4.80   -41.55 Arizona         
 2003     3    34.32     4.94    39.26    19.32     4.94    24.26   -33.32    -4.80   -38.12 Arizona         
 2004     3    34.32     4.94    39.26    14.32     4.94    19.26   -33.32    -4.80   -38.12 Arizona         
 2005     3    34.32     4.94    39.26    14.32     4.94    19.26   -33.32    -4.80   -38.12 Arizona         
 2006     3    34.07     4.66    38.73    14.07     4.66    18.73   -33.40    -4.57   -37.97 Arizona         
 2007     3    34.15     4.43    38.58    14.15     4.43    18.58   -33.48    -4.34   -37.82 Arizona         
 2008     3    33.81     4.39    38.20    13.81     4.39    18.20   -33.48    -4.34   -37.82 Arizona         
 2009     3    33.81     4.39    38.20    13.81     4.39    18.20   -33.48    -4.34   -37.82 Arizona         
 2010     3    33.48     4.34    37.82    13.48     4.34    17.82   -33.48    -4.34   -37.82 Arizona         
 2011     3    33.48     4.34    37.82    13.48     4.34    17.82   -33.48    -4.34   -37.82 Arizona         
 2012     3    33.48     4.34    37.82    13.48     4.34    17.82   -33.48    -4.34   -37.82 Arizona         
 2013     3    39.02     4.47    43.49    23.07     4.47    27.54   -37.88    -4.34   -42.22 Arizona         
 2014     3    39.02     4.47    43.49    23.07     4.47    27.54   -37.88    -4.34   -42.22 Arizona         
 2015     3    39.02     4.47    43.49    23.07     4.47    27.54   -37.88    -4.34   -42.22 Arizona         
 2016     3    39.02     4.47    43.49    23.07     4.47    27.54   -37.88    -4.34   -42.22 Arizona         
 2017     3    39.02     4.47    43.49    23.07     4.47    27.54   -37.88    -4.34   -42.22 Arizona         
 1977     4    65.10     7.00    72.10    22.55     3.50    26.05   -65.10    -7.00   -72.10 Arkansas        
 1978     4    65.10     7.00    72.10    14.04     2.80    16.84   -65.10    -7.00   -72.10 Arkansas        
 1979     4    46.50     7.00    53.50    25.31     2.80    28.11   -46.55    -7.00   -53.55 Arkansas        
 1980     4    46.50     7.00    53.50    25.31     2.80    28.11   -46.55    -7.00   -53.55 Arkansas        
 1981     4    46.50     7.00    53.50    25.02     2.80    27.82   -46.55    -7.00   -53.55 Arkansas        
 1982     4    46.50     7.00    53.50    18.60     2.80    21.40   -46.50    -7.00   -53.50 Arkansas        
 1983     4    46.50     7.00    53.50    18.60     2.80    21.40   -46.50    -7.00   -53.50 Arkansas        
 1984     4    46.50     7.00    53.50    18.60     2.80    21.40   -46.50    -7.00   -53.50 Arkansas        
 1985     4    46.50     7.00    53.50    18.60     2.80    21.40   -46.50    -7.00   -53.50 Arkansas        
 1986     4    46.50     7.00    53.50    18.60     2.80    21.40   -46.50    -7.00   -53.50 Arkansas        
 1987     4    35.81     7.00    42.81    25.31     7.00    32.31   -35.80    -7.00   -42.80 Arkansas        
 1988     4    26.04     7.00    33.04    26.04     7.00    33.04   -26.04    -7.00   -33.04 Arkansas        
 1989     4    26.04     7.00    33.04    26.04     7.00    33.04   -26.04    -7.00   -33.04 Arkansas        
 1990     4    26.04     7.00    33.04    26.04     7.00    33.04   -26.04    -7.00   -33.04 Arkansas        
 1991     4    29.69     7.21    36.90    27.00     6.21    33.21   -28.83    -7.00   -35.83 Arkansas        
 1992     4    29.69     7.21    36.90    27.00     6.21    33.21   -28.83    -7.00   -35.83 Arkansas        
 1993     4    37.93     7.21    45.14    26.73     6.21    32.94   -36.83    -7.00   -43.83 Arkansas        
 1994     4    37.93     7.21    45.14    26.73     6.21    32.94   -36.83    -7.00   -43.83 Arkansas        
 1995     4    37.93     7.21    45.14    26.73     6.21    32.94   -36.83    -7.00   -43.83 Arkansas        
 1996     4    37.93     7.21    45.14    26.73     6.21    32.94   -36.83    -7.00   -43.83 Arkansas        
 1997     4    37.93     7.21    45.14    18.73     6.21    24.94   -36.83    -7.00   -43.83 Arkansas        
 1998     4    37.93     7.21    45.14    18.73     6.21    24.94   -36.83    -7.00   -43.83 Arkansas        
 1999     4    37.93     7.21    45.14    19.19     5.05    24.24   -36.83    -7.00   -43.83 Arkansas        
 2000     4    37.93     7.21    45.14    19.19     5.05    24.24   -36.83    -7.00   -43.83 Arkansas        
 2001     4    37.45     7.21    44.66    19.20     5.05    24.25   -36.36    -7.00   -43.36 Arkansas        
 2002     4    36.97     7.21    44.18    19.21     5.05    24.26   -35.90    -7.00   -42.90 Arkansas        
 2003     4    33.45     7.43    40.88    19.23     5.20    24.43   -32.48    -7.21   -39.69 Arkansas        
 2004     4    33.45     7.43    40.88    14.23     5.20    19.43   -32.48    -7.21   -39.69 Arkansas        
 2005     4    33.53     7.21    40.74    14.28     5.05    19.33   -32.55    -7.00   -39.55 Arkansas        
 2006     4    33.18     7.21    40.39    13.93     5.05    18.98   -32.55    -7.00   -39.55 Arkansas        
 2007     4    33.18     7.21    40.39    13.93     5.05    18.98   -32.55    -7.00   -39.55 Arkansas        
 2008     4    32.83     7.21    40.04    13.58     5.05    18.63   -32.55    -7.00   -39.55 Arkansas        
 2009     4    32.88     7.07    39.95    13.62     4.95    18.57   -32.55    -7.00   -39.55 Arkansas        
 2010     4    32.55     7.00    39.55    13.29     4.90    18.19   -32.55    -7.00   -39.55 Arkansas        
 2011     4    32.55     7.00    39.55    13.29     4.90    18.19   -32.55    -7.00   -39.55 Arkansas        
 2012     4    32.55     7.00    39.55    13.29     4.90    18.19   -32.55    -7.00   -39.55 Arkansas        
 2013     4    37.93     7.21    45.14    22.75     5.05    27.80   -36.83    -7.00   -43.83 Arkansas        
 2014     4    37.93     7.21    45.14    22.75     5.05    27.80   -36.83    -7.00   -43.83 Arkansas        
 2015     4    37.93     7.21    45.14    23.18     3.97    27.14   -36.83    -7.00   -43.83 Arkansas        
 2016     4    37.97     7.11    45.08    23.34     3.55    26.90   -36.87    -6.90   -43.77 Arkansas        
 2017     4    37.97     7.11    45.08    23.35     3.55    26.90   -36.87    -6.90   -43.77 Arkansas        
 1977     5    62.30    11.00    73.30    20.00     7.15    27.15   -62.30   -11.00   -73.30 California      
 1978     5    62.30    11.00    73.30    11.00     7.15    18.15   -62.30   -11.00   -73.30 California      
 1979     5    44.50    11.00    55.50    22.85     7.15    30.00   -44.55   -11.00   -55.55 California      
 1980     5    44.50    11.00    55.50    22.85     7.15    30.00   -44.55   -11.00   -55.55 California      
 1981     5    44.50    11.00    55.50    22.57     7.15    29.72   -44.55   -11.00   -55.55 California      
 1982     5    44.50    11.00    55.50    16.43     7.15    23.57   -44.50   -11.00   -55.50 California      
 1983     5    44.50    11.00    55.50    16.43     7.15    23.57   -44.50   -11.00   -55.50 California      
 1984     5    44.50    11.00    55.50    16.43     7.15    23.57   -44.50   -11.00   -55.50 California      
 1985     5    44.50    11.00    55.50    16.43     7.15    23.57   -44.50   -11.00   -55.50 California      
 1986     5    44.50    11.00    55.50    16.43     7.15    23.57   -44.50   -11.00   -55.50 California      
 1987     5    34.92     9.30    44.22    24.42     9.30    33.72   -34.92    -9.30   -44.22 California      
 1988     5    25.40     9.30    34.70    25.40     9.30    34.70   -25.40    -9.30   -34.70 California      
 1989     5    25.40     9.30    34.70    25.40     9.30    34.70   -25.40    -9.30   -34.70 California      
 1990     5    25.40     9.30    34.70    25.40     9.30    34.70   -25.40    -9.30   -34.70 California      
 1991     5    28.32    11.66    39.98    25.32    11.66    36.98   -27.59   -11.00   -38.59 California      
 1992     5    28.32    11.66    39.98    25.32    11.66    36.98   -27.59   -11.00   -38.59 California      
 1993     5    36.17    11.66    47.83    24.57    11.66    36.23   -35.24   -11.00   -46.24 California      
 1994     5    36.17    11.66    47.83    24.57    11.66    36.23   -35.24   -11.00   -46.24 California      
 1995     5    36.17    11.66    47.83    24.57    11.66    36.23   -35.24   -11.00   -46.24 California      
 1996     5    36.88     9.86    46.74    25.28     9.86    35.14   -35.92    -9.30   -45.22 California      
 1997     5    36.88     9.86    46.74    17.28     9.86    27.14   -35.92    -9.30   -45.22 California      
 1998     5    36.88     9.86    46.74    17.28     9.86    27.14   -35.92    -9.30   -45.22 California      
 1999     5    36.88     9.86    46.74    17.28     9.86    27.14   -35.92    -9.30   -45.22 California      
 2000     5    36.88     9.86    46.74    17.28     9.86    27.14   -35.92    -9.30   -45.22 California      
 2001     5    36.42     9.86    46.28    17.32     9.86    27.18   -35.46    -9.30   -44.76 California      
 2002     5    35.95     9.86    45.81    17.35     9.86    27.21   -35.01    -9.30   -44.31 California      
 2003     5    32.60     9.86    42.46    17.60     9.86    27.46   -31.75    -9.30   -41.05 California      
 2004     5    32.60     9.86    42.46    12.60     9.86    22.46   -31.75    -9.30   -41.05 California      
 2005     5    32.23    10.92    43.15    12.23    10.92    23.15   -31.40   -10.30   -41.69 California      
 2006     5    31.88    10.92    42.80    11.88    10.92    22.80   -31.40   -10.30   -41.69 California      
 2007     5    31.88    10.92    42.80    11.88    10.92    22.80   -31.40   -10.30   -41.69 California      
 2008     5    31.53    10.92    42.45    11.53    10.92    22.45   -31.40   -10.30   -41.69 California      
 2009     5    31.44    11.18    42.62    11.44    11.18    22.62   -31.31   -10.55   -41.86 California      
 2010     5    31.09    11.18    42.27    11.09    11.18    22.27   -31.31   -10.55   -41.86 California      
 2011     5    31.18    10.92    42.10    11.18    10.92    22.10   -31.40   -10.30   -41.69 California      
 2012     5    30.07    14.10    44.16    10.07    14.10    24.16   -30.35   -13.30   -43.64 California      
 2013     5    35.20    14.10    49.30    19.02    14.10    33.11   -34.33   -13.30   -47.63 California      
 2014     5    35.20    14.10    49.30    19.02    14.10    33.12   -34.33   -13.30   -47.63 California      
 2015     5    35.20    14.10    49.30    19.02    14.10    33.12   -34.33   -13.30   -47.63 California      
 2016     5    35.20    14.10    49.30    19.02    14.10    33.12   -34.33   -13.30   -47.63 California      
 2017     5    35.20    14.10    49.30    19.02    14.10    33.12   -34.33   -13.30   -47.63 California      
 1977     6    68.34     2.37    70.71    23.61     1.98    25.59   -68.34    -2.37   -70.71 Colorado        
 1978     6    68.34     2.37    70.71    14.67     1.90    16.57   -68.34    -2.37   -70.71 Colorado        
 1979     6    48.14     3.73    51.87    26.45     0.98    27.43   -48.19    -3.73   -51.92 Colorado        
 1980     6    48.35     3.31    51.66    26.54     0.86    27.40   -48.40    -3.30   -51.70 Colorado        
 1981     6    48.27     3.48    51.74    26.19     0.93    27.12   -48.31    -3.47   -51.79 Colorado        
 1982     6    47.92     4.17    52.08    19.17     1.67    20.83   -47.92    -4.17   -52.08 Colorado        
 1983     6    47.92     4.17    52.08    19.17     1.67    20.83   -47.92    -4.17   -52.08 Colorado        
 1984     6    47.92     4.17    52.08    19.17     1.67    20.83   -47.92    -4.17   -52.08 Colorado        
 1985     6    47.92     4.17    52.08    19.17     1.67    20.83   -47.92    -4.17   -52.08 Colorado        
 1986     6    47.92     4.17    52.08    19.17     1.67    20.83   -47.92    -4.17   -52.08 Colorado        
 1987     6    36.67     4.76    41.43    26.17     4.76    30.93   -36.67    -4.76   -41.43 Colorado        
 1988     6    26.67     4.76    31.43    26.67     4.76    31.43   -26.67    -4.76   -31.43 Colorado        
 1989     6    26.67     4.76    31.43    26.67     4.76    31.43   -26.67    -4.76   -31.43 Colorado        
 1990     6    26.67     4.76    31.43    26.67     4.76    31.43   -26.67    -4.76   -31.43 Colorado        
 1991     6    30.41     4.90    35.31    27.41     4.90    32.31   -29.52    -4.76   -34.29 Colorado        
 1992     6    30.33     5.15    35.48    27.33     5.15    32.48   -29.45    -5.00   -34.45 Colorado        
 1993     6    38.75     5.15    43.90    27.15     5.15    32.30   -37.62    -5.00   -42.62 Colorado        
 1994     6    38.75     5.15    43.90    27.15     5.15    32.30   -37.62    -5.00   -42.62 Colorado        
 1995     6    38.75     5.15    43.90    27.15     5.15    32.30   -37.62    -5.00   -42.62 Colorado        
 1996     6    38.75     5.15    43.90    27.15     5.15    32.30   -37.62    -5.00   -42.62 Colorado        
 1997     6    38.75     5.15    43.90    19.15     5.15    24.30   -37.62    -5.00   -42.62 Colorado        
 1998     6    38.75     5.15    43.90    19.15     5.15    24.30   -37.62    -5.00   -42.62 Colorado        
 1999     6    38.85     4.89    43.74    19.25     4.89    24.14   -37.72    -4.75   -42.47 Colorado        
 2000     6    38.90     4.77    43.67    19.30     4.77    24.07   -37.77    -4.63   -42.40 Colorado        
 2001     6    38.41     4.77    43.18    19.31     4.77    24.08   -37.29    -4.63   -41.92 Colorado        
 2002     6    37.92     4.77    42.69    19.32     4.77    24.09   -36.81    -4.63   -41.44 Colorado        
 2003     6    34.38     4.77    39.15    19.38     4.77    24.15   -33.38    -4.63   -38.01 Colorado        
 2004     6    34.38     4.77    39.15    14.38     4.77    19.15   -33.38    -4.63   -38.01 Colorado        
 2005     6    34.38     4.77    39.15    14.38     4.77    19.15   -33.38    -4.63   -38.01 Colorado        
 2006     6    34.05     4.72    38.77    14.05     4.72    18.77   -33.38    -4.63   -38.01 Colorado        
 2007     6    34.05     4.72    38.77    14.05     4.72    18.77   -33.38    -4.63   -38.01 Colorado        
 2008     6    33.71     4.68    38.39    13.71     4.68    18.39   -33.38    -4.63   -38.01 Colorado        
 2009     6    33.71     4.68    38.39    13.71     4.68    18.39   -33.38    -4.63   -38.01 Colorado        
